Date,Open,High,Low,Close,Volume,market_close,ret_1,ret_5,ret_20,vol_5,vol_20,ma5_ratio,ma20_ratio,ma60_ratio,rsi_14,volume_ratio,market_ret_1,market_ret_5,market_ma20_ratio,future_ret_5,target,prob_up,signal,strategy_ret,buyhold_ret,strategy_equity,buyhold_equity
2026-03-25,1860.037727666095,1870.0111203077363,1840.0909423828125,1840.0909423828125,40964040,75.7391128540039,0.019337008728929295,-0.03149605085042073,-0.05800525788922417,0.018078215221975117,0.023633755083358656,0.0076460919633492,-0.019124333583235842,0.049606665532994976,0.5023957278183817,1.0048322045061235,0.024193484322085235,-0.020565575779293077,-0.008812714072932049,0.0054200520431668675,1,0.38141564,0,0.0,0.0054200520431668675,1.0400535125210786,1.1741654315472696
2026-04-01,1835.1042421243262,1850.0643310546875,1825.1308495040853,1850.0643310546875,35537379,74.99364471435547,0.053977250204769955,0.0054200520431668675,-0.0021167541794521183,0.030157891454943863,0.02496583908623868,0.02429595922563621,0.0048408862880129355,0.03788946420541062,0.5243876317151281,0.9731050869598624,0.04284720649984486,-0.00984257818130796,-0.002709725585167355,0.07816708495738944,1,0.865837,1,0.07231708495738945,0.07816708495738944,1.1152671507462968,1.2659465205890548
2026-04-10,1969.7449859619142,1994.678466796875,1964.758289794922,1994.678466796875,28637625,80.2615966796875,0.023017894166858177,0.07816708495738944,0.03429134984896498,0.027537099774114775,0.024027663117645048,0.04438640595492549,0.07709855565825996,0.09948627768906193,0.639938800095522,0.8835219590105973,0.020214804665153352,0.0702453119247266,0.062360262898630614,0.014999994492180813,1,0.61196256,1,0.009149994492180812,0.014999994492180813,1.1254718390329357,1.284935711425286
2026-04-17,2049.5321135121612,2054.5188096520938,2024.5986328125,2024.5986328125,39260244,83.64102935791016,-0.02637894474593705,0.014999994492180813,0.06561677260504317,0.02174426077066228,0.024151630074650102,-0.008789083043758472,0.06771857314958285,0.09735417296937565,0.6168893058305891,1.146952943874823,-0.009999969296715983,0.04210522613585033,0.08259360486018785,0.0763547124743571,1,0.58365816,1,0.0705047124743571,0.0763547124743571,1.2048229074419388,1.3830466082191972
2026-04-24,2104.385834927417,2184.172975588172,2099.39913863612,2179.186279296875,45088050,89.40594482421875,0.05048081025198159,0.0763547124743571,0.18428183580695934,0.021189770065953163,0.024281634998192067,0.05149184737341472,0.11309221543967896,0.16149250430527773,0.727340382050422,1.3377177264062823,0.04169077490768358,0.0689244920891614,0.11666301532544665,0.04118991519891391,1,0.34184626,0,0.0,0.04118991519891391,1.2048229074419388,1.4400141807278914
2026-05-04,2194.1463341346152,2278.9201697716344,2189.159637920673,2268.94677734375,38390062,94.02782440185547,0.065573744177162,0.04118991519891391,0.22641507068582056,0.04006916040746897,0.026804548137829936,0.027551942885237768,0.10236220472440927,0.18524923110354607,0.6865228952903308,1.0296991814337906,0.04530388192976065,0.05169543912011454,0.11333414117501284,-0.017582410960826134,0,0.5872888,1,-0.023432410960826135,-0.017582410960826134,1.1765910019397419,1.4146952596129163
2026-05-11,2258.9734001415686,2268.946792636675,2229.05322265625,2229.05322265625,37244077,96.31391143798828,-0.024017510427442046,-0.017582410960826134,0.11750001805340693,0.018880441644200337,0.025607470576089992,-0.014115608487341613,0.03868943524027424,0.14035743925437782,0.6083323224921334,0.9951572343375922,-0.001030933953518498,0.024312878136609317,0.08087005125530444,0.0022371903710345364,1,0.49649036,0,0.0,0.0022371903710345364,1.1765910019397419,1.4178602022256706
2026-05-18,2219.0799495152064,2253.986825125558,2209.106556483677,2234.0400390625,25875079,94.32601165771484,-0.011037469380741238,0.0022371903710345364,0.10344835902563632,0.0154390649247404,0.024728363403746366,-0.004444399185132175,0.017141608677294196,0.1201995040819277,0.5850389444922441,0.7029971982801239,-0.005241040892815407,-0.02063979907568536,0.023346128892596907,0.031249986339735303,1,0.5876065,1,0.025399986339735302,0.031249986339735303,1.206476397316467,1.462168314176877
2026-05-25,2268.946884617661,2303.853759765625,2268.946884617661,2303.853759765625,25215869,100.19032287597656,0.024390288913128,0.031249986339735303,0.05720827157051245,0.01783726736752964,0.023539371973006273,0.03263303282831931,0.03033009419642374,0.13868414681150787,0.6306274375032329,0.7172001820234849,0.03597119918486413,0.06217066867559096,0.06046657975761072,0.019480458237805198,1,0.34605023,0,0.0,0.019480458237805198,1.206476397316467,1.4906520229578417
2026-06-01,2348.73388671875,2408.5742405205015,2343.747190568604,2348.73388671875,35023445,104.86189270019531,0.0,0.019480458237805198,0.03516482192165227,0.016460298638240188,0.01622814161378451,0.01727858980209218,0.03870324064110209,0.14374733424418107,0.6473649818549287,1.0460045568430483,0.0009486993744498573,0.046626956477638926,0.07969806445354832,-0.025477697737332328,0,0.5791625,1,-0.03132769773733233,-0.025477697737332328,1.168680269414111,1.452673641285379
2026-06-08,2224.0665041190086,2313.827035675381,2224.0665041190086,2288.8935546875,44721632,100.33941650390625,-0.029598297945455432,-0.025477697737332328,0.0268456272928026,0.01977429598434234,0.016599017680397638,-0.03164556818206932,0.0008722087885564278,0.09258133752214026,0.5281666837973557,1.3320804350812687,-0.030724949740510876,-0.04312792836210788,0.011117792943196037,0.03761924408243433,1,0.57636154,1,0.03176924408243433,0.03761924408243433,1.205808358147453,1.5073221255690121
2026-06-15,2360.0,2375.0,2345.0,2375.0,25573718,104.61341094970703,0.02813852813852824,0.03761924408243433,0.06309643447422397,0.020646434402751438,0.017929982583146126,0.034149403504792675,0.03259122420164551,0.11456638742598013,0.6049755520852343,0.7727525813167702,0.03236885018612079,0.042595368746582096,0.037508038964810586,0.04842105263157892,1,0.37534216,0,0.0,0.04842105263157892,1.205808358147453,1.5803082495439327
2026-06-23,2510.0,2535.0,2490.0,2490.0,34264856,109.43407440185547,-0.007968127490039834,0.04842105263157892,0.08079776741268163,0.01986639563559086,0.01858123653891068,0.02091020910209096,0.058661342981123354,0.14118305728446168,0.6684638268701047,0.9787238857628393,-0.009446680702979493,0.046080740589425684,0.0536893584077498,-0.032128514056224855,0,0.25645885,0,0.0,-0.032128514056224855,1.205808358147453,1.5295352937352924
2026-06-30,2440.0,2475.0,2410.0,2410.0,42933128,107.14798736572266,0.016877637130801704,-0.032128514056224855,0.026084740220119418,0.02399367798053774,0.020750914795100425,0.012605042016806678,0.01695622780711248,0.08083168667747076,0.565869753459807,1.2383081870555201,0.03207280602513363,-0.020890084268799347,0.024009145027124923,0.012448132780082943,1,0.5098551,0,0.0,0.012448132780082943,1.205808358147453,1.5485751521635325
2026-07-07,2480.0,2500.0,2440.0,2440.0,27867172,105.55765533447266,-0.008130081300813052,0.012448132780082943,0.06601724444679569,0.022038638830552803,0.020879950271440028,-0.009338205440519665,0.01894088022989826,0.07212423033266435,0.5611799277258976,0.8314722752783,-0.018937686231725648,-0.01484238827390949,0.0009896234470323506,-0.008196721311475419,0,0.6056931,1,-0.01404672131147542,-0.008196721311475419,1.188870704185508,1.5358819132113724
2026-07-14,2410.0,2430.0,2390.0,2420.0,35607811,103.76854705810547,-0.008196721311475419,-0.008196721311475419,0.0189473684210526,0.013022478935105506,0.019451571241264173,-0.004524886877828038,-0.003397508493771184,0.04842400566844973,0.5284080669678626,1.1275810590304611,-0.01509435683790361,-0.016949109666164697,-0.02391138307454932,-0.004132231404958664,0,0.7243906,1,-0.009982231404958665,-0.004132231404958664,1.1770031217057522,1.5295352937352924
2026-07-21,2350.0,2410.0,2345.0,2410.0,29931277,102.5,0.0387931034482758,-0.004132231404958664,-0.032128514056224855,0.04244600408320698,0.025485732018039452,0.010058675607711676,-0.0020703933747412417,0.03240560403406012,0.5156710815281909,0.9024344840617754,0.039553768623054486,-0.012224774212123646,-0.02431512310360906,-0.053941908713692976,0,0.7335298,1,-0.05979190871369298,-0.053941908713692976,1.1066278584969902,1.4470292405462517
2026-07-28,2270.0,2305.0,2270.0,2280.0,36576835,97.1500015258789,-0.029787234042553234,-0.053941908713692976,-0.053941908713692976,0.014430203411392532,0.024262022699677373,-0.032668646584641525,-0.053647400643353715,-0.028448324146234216,0.4056127120986519,1.2360234431284876,-0.042385367685689124,-0.05219510706459607,-0.06705041509537812,0.01754385964912286,1,0.63697016,1,0.01169385964912286,0.01754385964912286,1.1195686093580635,1.472415718450572
2026-08-04,2335.0,2360.0,2310.0,2320.0,35945450,100.6500015258789,-0.021097046413502074,0.01754385964912286,-0.049180327868852514,0.05487036980603925,0.033560942918146645,0.00694444444444442,-0.020890483224308976,-0.012911885268319101,0.4726549748016906,1.0522245589231667,-0.013235279158049895,0.03602676217218237,-0.01210400515445742,0.032327586206896575,1,0.375734,0,0.0,0.032327586206896575,1.1195686093580635,1.5200153645211725
2026-08-11,2390.0,2405.0,2375.0,2395.0,15907911,104.5999984741211,0.006302521008403339,0.032327586206896575,-0.010330578512396715,0.019156308938647417,0.0343893735420659,0.005035669324380931,0.01590668080593849,0.014001416802035038,0.5247348843668647,0.47080059394899204,0.0033572995119528493,0.039244877181910054,0.02972631101298706,-0.006263048016701411,0,0.70604575,1,-0.012113048016701412,-0.006263048016701411,1.1060072210349177,1.5104954353070525
2026-08-18,2415.0,2415.0,2375.0,2380.0,17294892,104.9000015258789,-0.008333333333333304,-0.006263048016701411,-0.012448132780082943,0.010893511663894621,0.028785995654093,-0.01039501039501034,0.007514022647899354,0.001504087885895844,0.5026851395858231,0.6214282451978792,-0.01456078409393391,0.002868098050996082,0.023814191612870017,0.008403361344537785,1,0.5604214,1,0.002553361344537785,0.008403361344537785,1.108831257119888,1.5231886742592127
